loss,accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
15.09361457824707,26.32921028137207,1736847371,,False,1,602e32cd,2025-01-14_09-36-11,1167.942170381546,1167.942170381546,1184460,22bb28869fb9,172.17.0.2,1167.942170381546,1
1.4387542009353638,25.81380271911621,1736848547,,False,2,602e32cd,2025-01-14_09-55-47,1175.2094721794128,2343.151642560959,1184460,22bb28869fb9,172.17.0.2,2343.151642560959,2
1.437583565711975,25.61306381225586,1736849722,,True,3,602e32cd,2025-01-14_10-15-22,1175.340588092804,3518.492230653763,1184460,22bb28869fb9,172.17.0.2,3518.492230653763,3
