avg_firing_rate,firing_rate_time,firing_rates_file,mem_potentials_file,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8094,"[0.52 0.57 0.66 0.71 0.77 0.78 0.81 0.82 0.8  0.82 0.84 0.83 0.83 0.83
 0.83 0.83 0.83 0.83 0.83 0.83 0.83 0.83 0.83 0.83 0.83 0.83 0.83 0.83
 0.83 0.83 0.83 0.83 0.83 0.83 0.83 0.83 0.83 0.83 0.83 0.83 0.83 0.83
 0.83 0.83 0.83 0.83 0.83 0.83 0.83 0.83]",/Users/mikel/Documents/GitHub/polimikel/UCR/Simulations/sparse_80_20/reservoir_delta/results/trial_7_date_2025_04_11_01_47/trial_7ce834/firing_rates_trial_7ce834.npy,/Users/mikel/Documents/GitHub/polimikel/UCR/Simulations/sparse_80_20/reservoir_delta/results/trial_7_date_2025_04_11_01_47/trial_7ce834/membrane_potentials_trial_7ce834.npy,1744329308,,False,1,37fed_00976,2025-04-11_01-55-08,0.02385997772216797,0.02385997772216797,40179,MacBookPro.station,127.0.0.1,0.02385997772216797,1
