loss,accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
10.048347473144531,25.29296875,1736926770,,False,1,4f2db69e,2025-01-15_07-39-30,38.8747763633728,38.8747763633728,6067,22bb28869fb9,172.17.0.2,38.8747763633728,1
8.505976676940918,25.1953125,1736926820,,False,2,4f2db69e,2025-01-15_07-40-20,49.36630845069885,88.24108481407166,6067,22bb28869fb9,172.17.0.2,88.24108481407166,2
6.250213146209717,24.51171875,1736926877,,False,3,4f2db69e,2025-01-15_07-41-17,57.65704560279846,145.89813041687012,6067,22bb28869fb9,172.17.0.2,145.89813041687012,3
3.4801220893859863,24.0234375,1736926931,,False,4,4f2db69e,2025-01-15_07-42-11,53.35935592651367,199.2574863433838,6067,22bb28869fb9,172.17.0.2,199.2574863433838,4
2.2311484813690186,21.2890625,1736926976,,False,5,4f2db69e,2025-01-15_07-42-56,44.991501808166504,244.2489881515503,6067,22bb28869fb9,172.17.0.2,244.2489881515503,5
1.9079152345657349,19.04296875,1736927019,,False,6,4f2db69e,2025-01-15_07-43-39,42.98608922958374,287.23507738113403,6067,22bb28869fb9,172.17.0.2,287.23507738113403,6
1.643255352973938,19.43359375,1736927055,,False,7,4f2db69e,2025-01-15_07-44-15,36.630871534347534,323.86594891548157,6067,22bb28869fb9,172.17.0.2,323.86594891548157,7
1.6392590999603271,21.2890625,1736927091,,False,8,4f2db69e,2025-01-15_07-44-51,36.1312153339386,359.99716424942017,6067,22bb28869fb9,172.17.0.2,359.99716424942017,8
1.6225125789642334,24.12109375,1736927128,,False,9,4f2db69e,2025-01-15_07-45-28,36.608914852142334,396.6060791015625,6067,22bb28869fb9,172.17.0.2,396.6060791015625,9
1.66142737865448,24.70703125,1736927165,,False,10,4f2db69e,2025-01-15_07-46-05,36.85235023498535,433.45842933654785,6067,22bb28869fb9,172.17.0.2,433.45842933654785,10
1.6132439374923706,26.46484375,1736927202,,False,11,4f2db69e,2025-01-15_07-46-42,37.04923105239868,470.50766038894653,6067,22bb28869fb9,172.17.0.2,470.50766038894653,11
1.5662099123001099,27.9296875,1736927238,,False,12,4f2db69e,2025-01-15_07-47-18,36.4447717666626,506.95243215560913,6067,22bb28869fb9,172.17.0.2,506.95243215560913,12
1.5265482664108276,29.00390625,1736927275,,False,13,4f2db69e,2025-01-15_07-47-55,36.318901777267456,543.2713339328766,6067,22bb28869fb9,172.17.0.2,543.2713339328766,13
1.520063042640686,28.41796875,1736927311,,False,14,4f2db69e,2025-01-15_07-48-31,36.204456090927124,579.4757900238037,6067,22bb28869fb9,172.17.0.2,579.4757900238037,14
1.52611243724823,28.90625,1736927347,,False,15,4f2db69e,2025-01-15_07-49-07,36.29919147491455,615.7749814987183,6067,22bb28869fb9,172.17.0.2,615.7749814987183,15
1.5371819734573364,29.296875,1736927384,,False,16,4f2db69e,2025-01-15_07-49-44,36.52046537399292,652.2954468727112,6067,22bb28869fb9,172.17.0.2,652.2954468727112,16
1.5155912637710571,30.2734375,1736927420,,False,17,4f2db69e,2025-01-15_07-50-20,36.34479784965515,688.6402447223663,6067,22bb28869fb9,172.17.0.2,688.6402447223663,17
1.5544373989105225,28.80859375,1736927456,,False,18,4f2db69e,2025-01-15_07-50-56,36.080846548080444,724.7210912704468,6067,22bb28869fb9,172.17.0.2,724.7210912704468,18
1.6096513271331787,29.00390625,1736927492,,False,19,4f2db69e,2025-01-15_07-51-32,36.19126486778259,760.9123561382294,6067,22bb28869fb9,172.17.0.2,760.9123561382294,19
1.5202187299728394,29.19921875,1736927529,,False,20,4f2db69e,2025-01-15_07-52-09,36.438788652420044,797.3511447906494,6067,22bb28869fb9,172.17.0.2,797.3511447906494,20
1.4935768842697144,30.56640625,1736927565,,False,21,4f2db69e,2025-01-15_07-52-45,36.240548849105835,833.5916936397552,6067,22bb28869fb9,172.17.0.2,833.5916936397552,21
1.5408192873001099,29.78515625,1736927601,,False,22,4f2db69e,2025-01-15_07-53-21,36.11900782585144,869.7107014656067,6067,22bb28869fb9,172.17.0.2,869.7107014656067,22
1.570988416671753,31.73828125,1736927637,,False,23,4f2db69e,2025-01-15_07-53-57,36.438538551330566,906.1492400169373,6067,22bb28869fb9,172.17.0.2,906.1492400169373,23
1.5397711992263794,32.6171875,1736927674,,False,24,4f2db69e,2025-01-15_07-54-34,36.46375799179077,942.612998008728,6067,22bb28869fb9,172.17.0.2,942.612998008728,24
1.4542016983032227,37.79296875,1736927710,,False,25,4f2db69e,2025-01-15_07-55-10,36.22563433647156,978.8386323451996,6067,22bb28869fb9,172.17.0.2,978.8386323451996,25
1.5001479387283325,36.23046875,1736927747,,False,26,4f2db69e,2025-01-15_07-55-47,36.3109655380249,1015.1495978832245,6067,22bb28869fb9,172.17.0.2,1015.1495978832245,26
1.4747180938720703,36.03515625,1736927783,,False,27,4f2db69e,2025-01-15_07-56-23,36.345513582229614,1051.495111465454,6067,22bb28869fb9,172.17.0.2,1051.495111465454,27
1.581822156906128,35.83984375,1736927819,,False,28,4f2db69e,2025-01-15_07-56-59,36.38538575172424,1087.8804972171783,6067,22bb28869fb9,172.17.0.2,1087.8804972171783,28
1.5070997476577759,37.5,1736927855,,False,29,4f2db69e,2025-01-15_07-57-35,36.09983015060425,1123.9803273677826,6067,22bb28869fb9,172.17.0.2,1123.9803273677826,29
1.5279431343078613,35.44921875,1736927892,,False,30,4f2db69e,2025-01-15_07-58-12,36.31708741188049,1160.297414779663,6067,22bb28869fb9,172.17.0.2,1160.297414779663,30
1.6980180740356445,31.8359375,1736927928,,False,31,4f2db69e,2025-01-15_07-58-48,36.41619849205017,1196.7136132717133,6067,22bb28869fb9,172.17.0.2,1196.7136132717133,31
1.5819061994552612,32.51953125,1736927964,,False,32,4f2db69e,2025-01-15_07-59-24,36.203999519348145,1232.9176127910614,6067,22bb28869fb9,172.17.0.2,1232.9176127910614,32
1.6476942300796509,32.2265625,1736928000,,False,33,4f2db69e,2025-01-15_08-00-00,36.18247175216675,1269.1000845432281,6067,22bb28869fb9,172.17.0.2,1269.1000845432281,33
1.608750820159912,34.765625,1736928038,,False,34,4f2db69e,2025-01-15_08-00-38,37.17146849632263,1306.2715530395508,6067,22bb28869fb9,172.17.0.2,1306.2715530395508,34
1.7045128345489502,31.93359375,1736928074,,False,35,4f2db69e,2025-01-15_08-01-14,36.18865895271301,1342.4602119922638,6067,22bb28869fb9,172.17.0.2,1342.4602119922638,35
1.9083372354507446,29.58984375,1736928110,,False,36,4f2db69e,2025-01-15_08-01-50,36.450745582580566,1378.9109575748444,6067,22bb28869fb9,172.17.0.2,1378.9109575748444,36
2.0826125144958496,23.92578125,1736928147,,False,37,4f2db69e,2025-01-15_08-02-27,36.435203313827515,1415.3461608886719,6067,22bb28869fb9,172.17.0.2,1415.3461608886719,37
2.375654935836792,23.046875,1736928183,,False,38,4f2db69e,2025-01-15_08-03-03,36.74768614768982,1452.0938470363617,6067,22bb28869fb9,172.17.0.2,1452.0938470363617,38
2.5286686420440674,24.12109375,1736928220,,False,39,4f2db69e,2025-01-15_08-03-40,36.560771465301514,1488.6546185016632,6067,22bb28869fb9,172.17.0.2,1488.6546185016632,39
2.401777744293213,26.26953125,1736928257,,False,40,4f2db69e,2025-01-15_08-04-17,36.57786321640015,1525.2324817180634,6067,22bb28869fb9,172.17.0.2,1525.2324817180634,40
2.208573579788208,27.34375,1736928293,,False,41,4f2db69e,2025-01-15_08-04-53,36.2915461063385,1561.5240278244019,6067,22bb28869fb9,172.17.0.2,1561.5240278244019,41
2.1519296169281006,25.87890625,1736928330,,False,42,4f2db69e,2025-01-15_08-05-30,37.29073691368103,1598.8147647380829,6067,22bb28869fb9,172.17.0.2,1598.8147647380829,42
2.1621673107147217,26.66015625,1736928367,,False,43,4f2db69e,2025-01-15_08-06-07,37.16728758811951,1635.9820523262024,6067,22bb28869fb9,172.17.0.2,1635.9820523262024,43
