loss,accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
21.91775894165039,25.49370574951172,1736818131,,False,1,546429d0,2025-01-14_01-28-51,1148.7976129055023,1148.7976129055023,267822,22bb28869fb9,172.17.0.2,1148.7976129055023,1
1.5020947456359863,29.11241340637207,1736819286,,False,2,546429d0,2025-01-14_01-48-06,1154.8457407951355,2303.643353700638,267822,22bb28869fb9,172.17.0.2,2303.643353700638,2
1.4529376029968262,36.11111068725586,1736820441,,False,3,546429d0,2025-01-14_02-07-21,1155.2768704891205,3458.9202241897583,267822,22bb28869fb9,172.17.0.2,3458.9202241897583,3
1.4285246133804321,41.47135543823242,1736821593,,False,4,546429d0,2025-01-14_02-26-33,1151.6263318061829,4610.546555995941,267822,22bb28869fb9,172.17.0.2,4610.546555995941,4
1.4879988431930542,40.25065231323242,1736822742,,False,5,546429d0,2025-01-14_02-45-42,1149.4999737739563,5760.0465297698975,267822,22bb28869fb9,172.17.0.2,5760.0465297698975,5
